CLIENT_ID,GASTO_TOTAL,SALDO_PROMEDIO,LIMITE_MAXIMO,GASTO_POR_TRANSACCION,PORCENTAJE_USO_LIMITE,TOTAL_INCOME,AMOUNT_PRODUCT,NUMBER_OF_PRODUCTS,NAME_PRODUCT_TYPE,RENTABILIDAD_ESTIMADA,RANK_VALOR,SEGMENTO_VALOR
ES182317732Z,3785.3999999999996,683.0543820224718,2160.0,42.53258426966292,31.622888056595915,2970.0,11149.06,5.0,PRODUCT 1,-815.3999999999996,0.28747963948311434,B - VALOR MEDIO
ES182338748T,3785.2200000000003,2636.837272727272,3240.0,344.1109090909091,81.38386644219976,1620.0,4251.31,3.0,PRODUCT 1,-2165.2200000000003,0.28750135736779237,B - VALOR MEDIO
ES182305099V,3784.86,2082.7716666666665,3240.0,630.8100000000001,64.28307613168724,1242.0,5990.65,6.0,PRODUCT 1,-2542.86,0.2875230752524704,B - VALOR MEDIO
ES182247208U,3783.2400000000002,1146.71,1620.0,199.11789473684212,70.78456790123457,1350.0,10024.56,6.0,PRODUCT 1,-2433.2400000000002,0.2875447931371484,B - VALOR MEDIO
ES182199827U,3782.8100000000004,3143.6873333333333,4050.0,252.18733333333336,77.62190946502058,1080.0,11070.0,,PRODUCT 1,-2702.8100000000004,0.28756651102182645,B - VALOR MEDIO
ES182218576I,3782.33,1008.6427083333334,2700.0,39.39927083333333,37.357137345679014,2592.0,10800.0,3.0,PRODUCT 1,-1190.33,0.2875882289065045,B - VALOR MEDIO
ES182209793X,3782.27,2217.6187804878045,2430.0,92.25048780487805,91.26003211883969,1350.0,6766.52,,PRODUCT 1,-2432.27,0.2876099467911825,B - VALOR MEDIO
ES182436091P,3782.16,137.835,2700.0,171.91636363636363,5.105,1296.0,9126.0,5.0,PRODUCT 1,-2486.16,0.2876316646758606,B - VALOR MEDIO
ES182388399G,3781.99,1181.7287804878047,2160.0,92.24365853658536,54.70966576332429,1620.0,7694.08,3.0,PRODUCT 1,-2161.99,0.28765338256053863,B - VALOR MEDIO
ES182160785H,3781.6200000000003,95.63846153846156,2700.0,290.8938461538462,3.5421652421652428,1620.0,3345.73,7.0,PRODUCT 1,-2161.6200000000003,0.28767510044521666,B - VALOR MEDIO
ES182419126W,3781.1400000000003,1790.9820000000004,2700.0,378.11400000000003,66.33266666666668,3510.0,8351.64,1.0,PRODUCT 1,-271.1400000000003,0.2876968183298947,B - VALOR MEDIO
ES182100976Y,3781.12,1534.5506666666668,4860.0,252.07466666666667,31.57511659807956,1512.0,12097.4,,PRODUCT 1,-2269.12,0.2877185362145727,B - VALOR MEDIO
ES182109999Y,3780.9700000000003,298.04090909090905,10800.0,171.86227272727274,2.759638047138047,3240.0,13152.24,2.0,PRODUCT 1,-540.9700000000003,0.28774025409925075,B - VALOR MEDIO
ES182171236Z,3780.4700000000003,1147.8784210526314,3240.0,99.48605263157896,35.42834632878492,4806.0,13116.82,4.0,PRODUCT 1,1025.5299999999997,0.2877619719839288,B - VALOR MEDIO
ES182160550U,3780.01,89.65447368421053,3780.0,99.47394736842107,2.371811473127263,1080.0,1620.0,3.0,PRODUCT 1,-2700.01,0.2877836898686068,B - VALOR MEDIO
ES182131482G,3780.0000000000005,422.10482758620685,1350.0,43.44827586206897,31.26702426564495,2430.0,20104.96,2.0,PRODUCT 1,-1350.0000000000005,0.28780540775328484,B - VALOR MEDIO
ES182416695G,3780.0000000000005,868.5383695652174,1890.0,41.08695652173913,45.95441108810674,1620.0,7560.0,2.0,PRODUCT 2,-2160.0000000000005,0.28780540775328484,B - VALOR MEDIO
ES182208290C,3780.0,0.0,0.0,756.0,0.0,756.0,1100.3,3.0,PRODUCT 1,-3024.0,0.2878488435226409,B - VALOR MEDIO
ES182168352X,3780.0,1954.9007894736842,3780.0,99.47368421052632,51.716952102478416,1890.0,12938.4,3.0,PRODUCT 1,-1890.0,0.2878488435226409,B - VALOR MEDIO
ES182225112Z,3780.0,426.0611702127659,1350.0,40.212765957446805,31.5600866824271,1404.0,4050.0,,PRODUCT 1,-2376.0,0.2878488435226409,B - VALOR MEDIO
ES182223099M,3780.0,1803.140588235294,9180.0,222.35294117647058,19.6420543380751,2430.0,9149.44,4.0,PRODUCT 1,-1350.0,0.2878488435226409,B - VALOR MEDIO
ES182187831H,3780.0,3430.5975,7020.0,472.5,48.86891025641025,1080.0,4212.0,,PRODUCT 1,-2700.0,0.2878488435226409,B - VALOR MEDIO
ES182276385C,3780.0,566.1843678160919,1620.0,43.44827586206897,34.949652334326665,864.0,7763.04,0.0,PRODUCT 1,-2916.0,0.2878488435226409,B - VALOR MEDIO
ES182214711I,3780.0,1521.2595555555554,3780.0,84.0,40.244961787184,2160.0,8419.57,5.0,PRODUCT 1,-1620.0,0.2878488435226409,B - VALOR MEDIO
ES182419064G,3780.0,615.247142857143,1890.0,41.53846153846154,32.55275888133032,1350.0,6925.77,,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182168290C,3780.0,334.11530612244906,1890.0,77.14285714285714,17.678058524997304,2700.0,8910.0,3.0,PRODUCT 1,-1080.0,0.2878488435226409,B - VALOR MEDIO
ES182315486C,3780.0,514.6586363636363,3240.0,171.8181818181818,15.884525813692479,4374.0,8216.48,6.0,PRODUCT 1,594.0,0.2878488435226409,B - VALOR MEDIO
ES182108361K,3780.0,227.49562500000005,1890.0,39.375,12.036805555555558,2430.0,3996.0,,PRODUCT 1,-1350.0,0.2878488435226409,B - VALOR MEDIO
ES182120360L,3780.0,1016.5564285714285,2700.0,270.0,37.650238095238095,918.0,2700.0,0.0,PRODUCT 1,-2862.0,0.2878488435226409,B - VALOR MEDIO
ES182388891O,3780.0,352.2085714285714,1890.0,49.09090909090909,18.635374149659864,1080.0,5146.25,7.0,PRODUCT 1,-2700.0,0.2878488435226409,B - VALOR MEDIO
ES182186123J,3780.0,1500.0030555555552,3780.0,105.0,39.682620517342734,1620.0,3240.0,3.0,PRODUCT 2,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182285779Z,3780.0,433.6514814814812,5400.0,140.0,8.0305829903978,1134.0,6792.66,1.0,PRODUCT 1,-2646.0,0.2878488435226409,B - VALOR MEDIO
ES182133800B,3780.0,2143.1366666666668,9720.0,420.0,22.048731138545953,1350.0,9180.0,3.0,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182365823K,3780.0,428.7504761904762,3780.0,180.0,11.342605190224237,1620.0,13500.0,,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182141367T,3780.0,1597.087,9180.0,378.0,17.397461873638346,3294.0,5821.04,2.0,PRODUCT 1,-486.0,0.2878488435226409,B - VALOR MEDIO
ES182386737E,3780.0,1863.317307692308,4320.0,145.3846153846154,43.13234508547009,7560.0,9545.58,,PRODUCT 1,3780.0,0.2878488435226409,B - VALOR MEDIO
ES182423318H,3780.0,885.9469565217393,6480.0,164.34782608695653,13.672020933977457,3780.0,10350.72,3.0,PRODUCT 1,0.0,0.2878488435226409,B - VALOR MEDIO
ES182120608I,3780.0,666.6038666666668,2160.0,50.4,30.861290123456797,1620.0,5832.0,4.0,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182263883F,3780.0,0.0,0.0,420.0,0.0,1620.0,2376.0,9.0,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182323654N,3780.0,524.3974074074074,2160.0,46.666666666666664,24.277657750342936,1890.0,7006.01,3.0,PRODUCT 1,-1890.0,0.2878488435226409,B - VALOR MEDIO
ES182203319Y,3780.0,2844.641666666667,4050.0,630.0,70.2380658436214,1350.0,11321.1,,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182283670X,3780.0,3104.738947368421,3780.0,198.94736842105263,82.13595098858258,2700.0,9383.04,9.0,PRODUCT 1,-1080.0,0.2878488435226409,B - VALOR MEDIO
ES182110810I,3780.0,398.04440860215067,1080.0,40.645161290322584,36.85596375945839,1620.0,2189.38,,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182223504Q,3780.0,1242.8621212121213,3780.0,114.54545454545455,32.87995029661697,1080.0,5400.0,2.0,PRODUCT 1,-2700.0,0.2878488435226409,B - VALOR MEDIO
ES182224945A,3780.0,219.44239583333328,2160.0,39.375,10.159370177469134,1242.0,8100.0,1.0,PRODUCT 1,-2538.0,0.2878488435226409,B - VALOR MEDIO
ES182377144U,3780.0,2266.626,5400.0,378.0,41.97455555555556,2160.0,7290.0,,PRODUCT 1,-1620.0,0.2878488435226409,B - VALOR MEDIO
ES182172621U,3780.0,784.8395555555556,3780.0,84.0,20.76295120517343,1188.0,9703.8,1.0,PRODUCT 1,-2592.0,0.2878488435226409,B - VALOR MEDIO
ES182239176N,3780.0,0.0,0.0,540.0,0.0,2430.0,4776.19,2.0,PRODUCT 1,-1350.0,0.2878488435226409,B - VALOR MEDIO
ES182221086Y,3780.0,2752.491428571429,3240.0,180.0,84.95343915343916,1350.0,6540.48,0.0,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182327479Z,3780.0,0.0,0.0,756.0,0.0,1350.0,13500.0,,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182424277X,3780.0,294.0546315789474,2160.0,39.78947368421053,13.613640350877196,864.0,4503.87,,PRODUCT 1,-2916.0,0.2878488435226409,B - VALOR MEDIO
ES182354229R,3780.0,1620.065,9180.0,189.0,17.647766884531592,3780.0,11838.64,0.0,PRODUCT 1,0.0,0.2878488435226409,B - VALOR MEDIO
ES182156897D,3780.0,877.23,3510.0,108.0,24.99230769230769,1620.0,7680.96,5.0,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182192723Z,3780.0,1123.9514285714286,5400.0,540.0,20.813915343915344,1890.0,3924.29,3.0,PRODUCT 1,-1890.0,0.2878488435226409,B - VALOR MEDIO
ES182316490M,3780.0,0.0,0.0,3780.0,0.0,1620.0,4905.36,,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182156035G,3780.0,655.9166666666666,1620.0,39.375,40.48868312757201,2430.0,15522.03,2.0,PRODUCT 1,-1350.0,0.2878488435226409,B - VALOR MEDIO
ES182385816X,3780.0,241.99857142857144,5400.0,90.0,4.481455026455026,1350.0,5400.0,,PRODUCT 1,-2430.0,0.2878488435226409,B - VALOR MEDIO
ES182392875H,3780.0,828.1181818181819,5400.0,171.8181818181818,15.335521885521889,1620.0,10800.0,1.0,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182279807A,3780.0,338.1873809523812,1890.0,45.0,17.89351221970271,810.0,2730.24,0.0,PRODUCT 1,-2970.0,0.2878488435226409,B - VALOR MEDIO
ES182297839T,3780.0,926.7873972602737,2430.0,51.78082191780822,38.139399064208796,2700.0,15522.03,1.0,PRODUCT 1,-1080.0,0.2878488435226409,B - VALOR MEDIO
ES182303358R,3780.0,1433.4262162162163,3240.0,51.08108108108108,44.24154988321655,1512.0,6480.0,1.0,PRODUCT 1,-2268.0,0.2878488435226409,B - VALOR MEDIO
ES182310957Q,3780.0,704.0890243902439,4320.0,92.1951219512195,16.29835704607046,1728.0,5369.44,5.0,PRODUCT 1,-2052.0,0.2878488435226409,B - VALOR MEDIO
ES182120653I,3780.0,3563.897272727272,3780.0,343.6363636363636,94.28299663299661,2592.0,4916.59,4.0,PRODUCT 1,-1188.0,0.2878488435226409,B - VALOR MEDIO
ES182401642V,3780.0,0.0,0.0,420.0,0.0,810.0,2587.68,3.0,PRODUCT 1,-2970.0,0.2878488435226409,B - VALOR MEDIO
ES182284829U,3780.0,0.0,0.0,756.0,0.0,1171.8,3234.6,2.0,PRODUCT 1,-2608.2,0.2878488435226409,B - VALOR MEDIO
ES182369865X,3780.0,516.0716279069768,2160.0,87.90697674418605,23.89220499569337,1620.0,5616.0,2.0,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182414105J,3780.0,0.0,9180.0,126.0,0.0,1080.0,4378.75,,PRODUCT 1,-2700.0,0.2878488435226409,B - VALOR MEDIO
ES182260925W,3780.0,3596.888333333334,3780.0,315.0,95.15577601410936,1512.0,6922.04,4.0,PRODUCT 1,-2268.0,0.2878488435226409,B - VALOR MEDIO
ES182125146P,3780.0,299.59166666666664,1620.0,39.375,18.493312757201643,1080.0,9768.49,1.0,PRODUCT 1,-2700.0,0.2878488435226409,B - VALOR MEDIO
ES182379948V,3780.0,508.62333333333333,3780.0,84.0,13.455643738977072,2430.0,3270.94,2.0,PRODUCT 1,-1350.0,0.2878488435226409,B - VALOR MEDIO
ES182220681D,3780.0,2200.8762500000003,4860.0,472.5,45.28551954732511,1620.0,3496.61,,PRODUCT 1,-2160.0,0.2878488435226409,B - VALOR MEDIO
ES182206029D,3779.7499999999995,64.9244827586207,3240.0,130.33620689655172,2.003842060451256,2160.0,3401.03,0.0,PRODUCT 1,-1619.7499999999995,0.28902160929525467,B - VALOR MEDIO
ES182237515D,3779.27,963.1965263157898,2160.0,39.78178947368421,44.59243177387916,1566.0,5130.0,2.0,PRODUCT 1,-2213.27,0.2890433271799327,B - VALOR MEDIO
ES182103718N,3779.2,507.3857142857143,1620.0,269.9428571428571,31.32010582010582,1890.0,11176.81,8.0,PRODUCT 1,-1889.1999999999998,0.2890650450646107,B - VALOR MEDIO
ES182171375N,3778.4799999999996,2532.9833333333336,3240.0,419.83111111111106,78.17849794238684,2430.0,9383.04,7.0,PRODUCT 1,-1348.4799999999996,0.28908676294928876,B - VALOR MEDIO
ES182335084Z,3777.88,529.4655555555555,2970.0,419.76444444444445,17.827123082678636,2160.0,11916.99,8.0,PRODUCT 1,-1617.88,0.2891084808339668,B - VALOR MEDIO
ES182446554B,3777.3,758.1783333333333,3780.0,629.5500000000001,20.057627865961198,2160.0,6101.95,2.0,PRODUCT 1,-1617.3000000000002,0.2891301987186448,B - VALOR MEDIO
ES182164732J,3777.2300000000005,1275.25125,1620.0,472.15375000000006,78.71921296296297,1890.0,6255.36,,PRODUCT 1,-1887.2300000000005,0.28915191660332284,B - VALOR MEDIO
ES182442776N,3776.93,1818.1350000000002,2970.0,629.4883333333333,61.216666666666676,1350.0,15930.0,,PRODUCT 1,-2426.93,0.2891736344880009,B - VALOR MEDIO
ES182424983L,3774.9100000000008,964.3673493975903,2430.0,45.48084337349398,39.685899152164204,1350.0,4050.0,3.0,PRODUCT 2,-2424.9100000000008,0.2891953523726789,B - VALOR MEDIO
ES182377475J,3774.6100000000006,596.0022727272727,1620.0,42.89329545454546,36.79026374859708,1350.0,3685.82,2.0,PRODUCT 1,-2424.6100000000006,0.28921707025735693,B - VALOR MEDIO
ES182348384C,3774.6,992.4750649350651,2160.0,49.02077922077922,45.94791967291968,1620.0,12657.28,,PRODUCT 1,-2154.6,0.28923878814203496,B - VALOR MEDIO
ES182263971N,3774.37,817.8,9180.0,188.7185,8.908496732026142,1080.0,4693.09,5.0,PRODUCT 1,-2694.37,0.289260506026713,B - VALOR MEDIO
ES182451368W,3773.5200000000004,890.1352222222222,1890.0,41.928000000000004,47.09710170487948,1242.0,7575.98,3.0,PRODUCT 1,-2531.5200000000004,0.289282223911391,B - VALOR MEDIO
ES182379580N,3773.52,3033.247142857143,3240.0,539.0742857142857,93.61873897707231,2052.0,1589.33,6.0,PRODUCT 1,-1721.52,0.28930394179606905,B - VALOR MEDIO
ES182102888Q,3773.3999999999996,1422.6973684210532,2160.0,49.65,65.86561890838209,1350.0,6005.12,5.0,PRODUCT 1,-2423.3999999999996,0.2893256596807471,B - VALOR MEDIO
ES182147845T,3773.25,486.41060975609753,1080.0,46.015243902439025,45.03801942186088,1620.0,4566.4,,PRODUCT 1,-2153.25,0.2893473775654251,B - VALOR MEDIO
ES182286187K,3773.09,442.195,2160.0,314.4241666666667,20.47199074074074,540.0,4128.52,4.0,PRODUCT 1,-3233.09,0.28936909545010314,B - VALOR MEDIO
ES182334182M,3772.98,481.08060606060593,5400.0,114.33272727272727,8.908900112233443,1512.0,1876.61,,PRODUCT 1,-2260.98,0.28939081333478117,B - VALOR MEDIO
ES182428301G,3772.7700000000004,325.54,1080.0,342.9790909090909,30.142592592592592,1890.0,7020.0,1.0,PRODUCT 1,-1882.7700000000004,0.2894125312194592,B - VALOR MEDIO
ES182337393T,3772.71,263.92571428571426,2700.0,538.9585714285714,9.775026455026454,4320.0,6264.0,2.0,PRODUCT 1,547.29,0.28943424910413723,B - VALOR MEDIO
ES182269270P,3771.24,1187.409,3240.0,377.12399999999997,36.648425925925935,756.0,12960.0,2.0,PRODUCT 1,-3015.24,0.2894559669888153,B - VALOR MEDIO
ES182187571B,3771.22,272.658,2160.0,377.12199999999996,12.623055555555556,2700.0,7110.72,3.0,PRODUCT 1,-1071.2199999999998,0.28947768487349335,B - VALOR MEDIO
ES182142511S,3770.16,913.3775,2700.0,471.27,33.8287962962963,1458.0,6255.36,1.0,PRODUCT 1,-2312.16,0.2894994027581714,B - VALOR MEDIO
ES182122824O,3769.74,313.04312500000003,4860.0,235.60875,6.441216563786009,1728.0,3880.66,,PRODUCT 1,-2041.7399999999998,0.2895211206428494,B - VALOR MEDIO
ES182338575S,3769.6499999999996,989.1478651685395,2160.0,42.355617977528084,45.79388264669164,4320.0,10024.56,1.0,PRODUCT 1,550.3500000000004,0.28954283852752744,B - VALOR MEDIO
ES182377167C,3769.61,1320.3785714285716,3510.0,538.5157142857144,37.617623117623125,1350.0,2189.38,5.0,PRODUCT 1,-2419.61,0.28956455641220546,B - VALOR MEDIO
ES182188476M,3769.2,398.4633684210527,1620.0,39.67578947368421,24.59650422352177,1620.0,12795.84,1.0,PRODUCT 1,-2149.2,0.2895862742968835,B - VALOR MEDIO
ES182147069J,3768.1199999999994,2621.7426086956525,2700.0,163.83130434782606,97.10157809983897,1620.0,2139.48,4.0,PRODUCT 1,-2148.1199999999994,0.2896079921815615,B - VALOR MEDIO
ES182371153Y,3766.5000000000005,1321.0296511627905,1620.0,43.79651162790698,81.54504019523398,1890.0,8100.0,2.0,PRODUCT 1,-1876.5000000000005,0.28962971006623955,B - VALOR MEDIO
ES182289807W,3766.08,1045.4788888888888,3510.0,418.4533333333333,29.785723330167773,2700.0,7249.82,3.0,PRODUCT 1,-1066.08,0.2896514279509176,B - VALOR MEDIO
ES182290399N,3766.0100000000007,140.30923076923077,2700.0,289.693076923077,5.196638176638176,2700.0,7036.52,2.0,PRODUCT 1,-1066.0100000000007,0.2896731458355956,B - VALOR MEDIO
ES182141645Z,3765.7500000000005,1753.580909090909,2700.0,342.3409090909091,64.94744107744107,1350.0,3769.2,2.0,PRODUCT 1,-2415.7500000000005,0.28969486372027364,B - VALOR MEDIO
ES182211284M,3765.12,521.0014285714286,2430.0,537.8742857142857,21.440388007054676,1188.0,5223.04,6.0,PRODUCT 1,-2577.12,0.2897165816049517,B - VALOR MEDIO
ES182228648U,3764.3900000000003,107.21590909090907,1890.0,85.55431818181819,5.672799422799422,1890.0,9703.8,7.0,PRODUCT 1,-1874.3900000000003,0.2897382994896297,B - VALOR MEDIO
ES182220552N,3763.8,402.51315789473676,1620.0,39.618947368421054,24.84649122807017,1620.0,16387.81,4.0,PRODUCT 1,-2143.8,0.28976001737430773,B - VALOR MEDIO
ES182124048J,3763.1899999999996,634.0322471910113,810.0,42.283033707865165,78.27558607296436,2160.0,10415.41,2.0,PRODUCT 1,-1603.1899999999996,0.28978173525898576,B - VALOR MEDIO
ES182386431L,3762.6299999999997,947.1577777777776,2430.0,418.06999999999994,38.977686328303605,1890.0,7290.0,,PRODUCT 1,-1872.6299999999997,0.2898034531436638,B - VALOR MEDIO
ES182453554V,3762.49,2010.6646666666666,4860.0,250.83266666666665,41.37170096021948,1350.0,2862.0,6.0,PRODUCT 1,-2412.49,0.2898251710283418,B - VALOR MEDIO
ES182153578F,3761.5099999999998,1449.3731818181818,4050.0,170.97772727272726,35.78699214365881,1080.0,4320.0,,PRODUCT 1,-2681.5099999999998,0.28984688891301985,B - VALOR MEDIO
ES182196659P,3761.3799999999997,1262.0361538461532,2160.0,48.22282051282051,58.42759971509969,810.0,863.46,2.0,PRODUCT 1,-2951.3799999999997,0.2898686067976979,B - VALOR MEDIO
ES182211503E,3761.37,1002.3035555555556,2700.0,83.586,37.12235390946502,3240.0,5400.0,5.0,PRODUCT 1,-521.3699999999999,0.2898903246823759,B - VALOR MEDIO
ES182417546J,3761.32,569.7618181818182,2700.0,341.9381818181818,21.10228956228956,756.0,11780.96,1.0,PRODUCT 1,-3005.32,0.289912042567054,B - VALOR MEDIO
ES182255865P,3761.1,2763.1256249999997,9180.0,235.06875,30.09940767973856,1728.0,5232.38,2.0,PRODUCT 1,-2033.1,0.289933760451732,B - VALOR MEDIO
ES182324382L,3759.1299999999997,2698.7949999999996,3240.0,375.91299999999995,83.29614197530863,1890.0,10553.76,0.0,PRODUCT 1,-1869.1299999999997,0.28995547833641006,B - VALOR MEDIO
ES182154477R,3758.5299999999997,586.4641304347828,1350.0,40.85358695652174,43.44178743961354,918.0,3924.29,2.0,PRODUCT 1,-2840.5299999999997,0.2899771962210881,B - VALOR MEDIO
ES182297448C,3758.4,1746.5453846153848,3510.0,289.10769230769233,49.759127766820086,2538.0,17624.63,3.0,PRODUCT 1,-1220.4,0.2899989141057661,B - VALOR MEDIO
ES182368717B,3758.4,1742.8711458333337,2430.0,39.15,71.72309242112485,2970.0,6317.89,4.0,PRODUCT 1,-788.4000000000001,0.2899989141057661,B - VALOR MEDIO
ES182387135X,3758.3999999999996,1476.7808333333332,3240.0,104.39999999999999,45.57965534979424,810.0,5485.43,4.0,PRODUCT 1,-2948.3999999999996,0.2900423498751222,B - VALOR MEDIO
ES182441416T,3757.5899999999997,655.8519791666664,1620.0,39.1415625,40.48469007201644,1890.0,5333.04,5.0,PRODUCT 1,-1867.5899999999997,0.2900640677598002,B - VALOR MEDIO
ES182242853X,3757.38,2868.164285714286,3240.0,536.7685714285715,88.52358906525575,1620.0,8100.0,4.0,PRODUCT 1,-2137.38,0.29008578564447823,B - VALOR MEDIO
ES182170926I,3755.77,2362.699090909091,3240.0,341.43363636363637,72.92281144781145,1026.0,4320.0,3.0,PRODUCT 1,-2729.77,0.29010750352915626,B - VALOR MEDIO
ES182142371S,3754.6200000000003,1012.7354761904763,1620.0,44.697857142857146,62.51453556731336,1350.0,8086.5,3.0,PRODUCT 1,-2404.6200000000003,0.2901292214138343,B - VALOR MEDIO
ES182169450G,3754.58,1593.5407500000001,2700.0,93.86449999999999,59.020027777777784,3780.0,18552.24,1.0,PRODUCT 1,25.420000000000073,0.2901509392985123,B - VALOR MEDIO
ES182375413J,3754.5399999999995,91.44615384615385,5400.0,96.2702564102564,1.6934472934472935,3240.0,5822.28,4.0,PRODUCT 1,-514.5399999999995,0.29017265718319035,B - VALOR MEDIO
ES182145308M,3754.5000000000005,1530.536,3240.0,250.30000000000004,47.238765432098766,1350.0,7006.01,3.0,PRODUCT 1,-2404.5000000000005,0.2901943750678684,B - VALOR MEDIO
ES182357396Y,3754.27,1200.3345454545454,2700.0,341.29727272727274,44.45683501683501,1458.0,3270.24,,PRODUCT 1,-2296.27,0.2902160929525464,B - VALOR MEDIO
ES182164060I,3753.53,1592.5015789473684,2160.0,197.5542105263158,73.72692495126707,1620.0,4643.73,1.0,PRODUCT 1,-2133.53,0.29023781083722444,B - VALOR MEDIO
ES182211055O,3753.24,589.9582857142857,2160.0,107.23542857142857,27.312883597883598,2106.0,2160.0,2.0,PRODUCT 1,-1647.2399999999998,0.29025952872190247,B - VALOR MEDIO
ES182417667R,3753.0,403.7148936170217,1890.0,39.92553191489362,21.360576381853,2700.0,5044.41,0.0,PRODUCT 1,-1053.0,0.2902812466065805,B - VALOR MEDIO
ES182274956G,3753.0,1183.8315384615385,1890.0,288.6923076923077,62.63658933658933,1134.0,7830.0,1.0,PRODUCT 1,-2619.0,0.2902812466065805,B - VALOR MEDIO
ES182162185E,3753.0,2742.8599999999997,3240.0,288.6923076923077,84.65617283950616,1080.0,5886.43,2.0,PRODUCT 1,-2673.0,0.2902812466065805,B - VALOR MEDIO
ES182230235H,3753.0,2889.2715384615385,3240.0,288.6923076923077,89.17504748338082,2160.0,6255.36,,PRODUCT 1,-1593.0,0.2902812466065805,B - VALOR MEDIO
ES182357105C,3753.0,56.24361111111111,810.0,52.125,6.943655692729767,2160.0,15460.2,2.0,PRODUCT 1,-1593.0,0.2902812466065805,B - VALOR MEDIO
ES182362321M,3753.0,2226.068571428571,3240.0,536.1428571428571,68.7058201058201,3240.0,7560.0,2.0,PRODUCT 1,-513.0,0.2902812466065805,B - VALOR MEDIO
ES182229492Z,3753.0,2121.2822222222217,2430.0,139.0,87.29556470050295,2970.0,5400.0,3.0,PRODUCT 1,-783.0,0.2902812466065805,B - VALOR MEDIO
ES182109043W,3753.0,589.2332967032972,1890.0,41.24175824175824,31.17636490493636,864.0,9703.8,1.0,PRODUCT 1,-2889.0,0.2902812466065805,B - VALOR MEDIO
ES182184479A,3753.0,1276.8175268817204,2160.0,40.354838709677416,59.11192254082038,2160.0,6317.89,2.0,PRODUCT 1,-1593.0,0.2902812466065805,B - VALOR MEDIO
ES182201115W,3753.0,2258.593684210526,2700.0,197.52631578947367,83.65161793372319,1620.0,10800.0,2.0,PRODUCT 1,-2133.0,0.2902812466065805,B - VALOR MEDIO
ES182252349E,3752.5800000000004,136.03557894736844,1350.0,39.50084210526316,10.07670955165692,2700.0,14040.0,2.0,PRODUCT 1,-1052.5800000000004,0.29049842545336085,B - VALOR MEDIO
ES182310311L,3751.69,486.64797297297304,2430.0,50.69851351351351,20.026665554443333,1620.0,3769.2,5.0,PRODUCT 1,-2131.69,0.2905201433380389,B - VALOR MEDIO
ES182213499N,3751.11,110.18924731182794,1080.0,40.33451612903226,10.202708084428513,1458.0,1791.07,8.0,PRODUCT 1,-2293.11,0.2905418612227169,B - VALOR MEDIO
ES182162299E,3750.7000000000003,1272.7990624999995,2160.0,39.06979166666667,58.92588252314813,2700.0,5774.11,1.0,PRODUCT 1,-1050.7000000000003,0.29056357910739494,B - VALOR MEDIO
ES182172657Q,3749.42,289.3354545454545,2700.0,340.85636363636365,10.716127946127946,1620.0,6149.36,7.0,PRODUCT 1,-2129.42,0.290585296992073,B - VALOR MEDIO
ES182374936Z,3748.0299999999993,1568.483723404256,1890.0,39.87265957446808,82.98855679387597,1458.0,3044.84,2.0,PRODUCT 1,-2290.0299999999993,0.290607014876751,B - VALOR MEDIO
ES182436954R,3747.6,1200.601764705882,1350.0,44.08941176470588,88.93346405228756,810.0,1970.19,3.0,PRODUCT 1,-2937.6,0.29062873276142903,B - VALOR MEDIO
ES182281388R,3747.4300000000003,2901.4360000000006,3240.0,374.74300000000005,89.55049382716052,2160.0,5400.0,1.0,PRODUCT 1,-1587.4300000000003,0.29065045064610706,B - VALOR MEDIO
ES182448418A,3747.33,1298.616,1620.0,374.733,80.16148148148147,2430.0,8154.0,4.0,PRODUCT 1,-1317.33,0.2906721685307851,B - VALOR MEDIO
ES182199361J,3747.06,617.2471578947368,2160.0,39.44273684210526,28.576257309941518,2160.0,8306.39,3.0,PRODUCT 1,-1587.06,0.2906938864154631,B - VALOR MEDIO
ES182139315T,3747.06,414.46000000000004,3240.0,70.69924528301887,12.791975308641975,4860.0,11975.69,6.0,PRODUCT 1,1112.94,0.2906938864154631,B - VALOR MEDIO
ES182370170R,3746.4700000000003,1002.1128571428571,1890.0,178.40333333333334,53.02184429327287,1512.0,10350.72,,PRODUCT 1,-2234.4700000000003,0.2907373221848192,B - VALOR MEDIO
